k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
8.206393480227446e-06,0.9423995877191144,0.0,-10.32536501484062,0.0,0.0,-0.0039990482517372515,0.0,0.0,0.9423995877349809,0.38449903177412015,0.0
8.43997255721239e-06,0.9423995876520781,0.0,-10.325352461812088,0.0,0.0,-0.003999048251677275,0.0,0.0,0.9423995876688603,0.3844990317464444,0.0
8.680200009678792e-06,0.9423995875811715,0.0,-10.325369245064834,0.0,0.0,-0.003999048251613839,0.0,0.0,0.9423995875989228,0.3844990317171707,0.0
8.927265070742531e-06,0.9423995875061713,0.0,-10.325369265988561,0.0,0.0,-0.0039990482515467425,0.0,0.0,0.9423995875249473,0.3844990316862075,0.0
9.181362359673182e-06,0.9423995874268399,0.0,-10.325370157593321,0.0,0.0,-0.003999048251475768,0.0,0.0,0.9423995874467,0.38449903165345617,0.0
9.442692035200451e-06,0.9423995873429286,0.0,-10.325362662011747,0.0,0.0,-0.003999048251400699,0.0,0.0,0.9423995873639358,0.3844990316188138,0.0
9.711459953184085e-06,0.9423995872541724,0.0,-10.325359089601369,0.0,0.0,-0.00399904825132129,0.0,0.0,0.9423995872763927,0.3844990315821716,0.0
9.987877828771756e-06,0.9423995871602924,0.0,-10.325365211534184,0.0,0.0,-0.0039990482512373025,0.0,0.0,0.9423995871837949,0.3844990315434137,0.0
1.0272163403172267e-05,0.9423995870609916,0.0,-10.325365400298981,0.0,0.0,-0.003999048251148464,0.0,0.0,0.9423995870858517,0.38449903150241815,0.0
1.0564540615175633e-05,0.9423995869559573,0.0,-10.325357575408006,0.0,0.0,-0.003999048251054496,0.0,0.0,0.9423995869822519,0.3844990314590555,0.0
1.0865239777555338e-05,0.9423995868448592,0.0,-10.325363148918955,0.0,0.0,-0.003999048250955105,0.0,0.0,0.9423995868726726,0.38449903141318953,0.0
1.1174497758491336e-05,0.9423995867273464,0.0,-10.325365814349519,0.0,0.0,-0.00399904825084997,0.0,0.0,0.9423995867567658,0.3844990313646748,0.0
