k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
0.12441584393278828,0.785216082277839,19.151839465764176,-8.334137427275056,-216.30359337635832,-0.04370774079104672,-0.006681438825941065,0.026848078262210223,0.0019119857306505886,0.7993647432677012,0.2913046899419718,0.0574538863216522
0.12795709966932384,0.7755159998458012,18.914591890505726,-8.213322067739401,-213.20032949407786,-0.04403281926704929,-0.00666181205081054,0.02676672791382589,0.0019241383141811864,0.7903152446213443,0.28765499005743594,0.05726775097817905
0.13159915038337305,0.765495882811555,18.669615486880925,-8.088642359948409,-209.99824015452074,-0.04436826593967602,-0.006641119918331891,0.026681106664548693,0.0019369077571070863,0.7809676369112037,0.2838876686376085,0.05707180547174564
0.1353448650085145,0.7551551239832353,18.416909659505365,-7.960108301926477,-206.69766378002763,-0.04471396289356912,-0.006619308650604864,0.026591014796834143,0.0019503202734863173,0.7713212911056322,0.28000279843462816,0.056865587323948634
0.13919719413695697,0.7444939819977267,18.15649626726574,-7.827742360414116,-203.2992678566626,-0.04506973714849312,-0.006596322226090219,0.026496245993889358,0.0019644025894699564,0.7613763606134929,0.2760007921511468,0.05664861844073402
0.1431591723437957,0.7335136276507884,17.888420801938377,-7.691580148065641,-199.80406658668144,-0.04543535593563263,-0.006572102342465068,0.02639658743935358,0.0019791818732607823,0.7511338205019807,0.2718824189476784,0.056420405317231484
0.14723392057742116,0.7222161869145954,17.612753476508566,-7.551671057201841,-196.2134373068284,-0.04581052188603126,-0.006546588386624943,0.026291819963185338,0.0019946856523274307,0.7405955032942886,0.2676488194629106,0.056180439351955144
0.15142464861796814,0.7106047800914801,17.329590207571684,-7.408078841648304,-192.52913542882922,-0.04619486816361228,-0.006519717413071684,0.02618171823876315,0.0020109417165854074,0.7297641308408629,0.26330151912573574,0.055928197283109674
0.15573465760573776,0.6986835565751978,17.039053476588467,-7.260882138239762,-188.7533076581556,-0.04658795357955793,-0.006491424132051836,0.0260660510364428,0.002027978006184318,0.7186433417855694,0.258842439548341,0.05566314176052415
0.16016734264158938,0.6864577247234676,16.741293055426176,-7.11017491973925,-184.88850325038584,-0.04698925772923063,-0.006461640908943925,0.025944581539025794,0.0020458224824729727,0.7072377141855706,0.25427390780440834,0.055384722067478756
